  band1_sur0.67   band2_RAC0.86     NDVI      S_angle      band3_sur0.47 band2_sur(NOTUSE)   Land_type
    0.15580000    0.19780000    0.32681800    2.11389000    0.07330000    0.21920000   10.00000000
    0.17900000    0.24788000    0.32995900    2.09302000    0.08200000    0.26470000   10.00000000
    0.15470000    0.22839700    0.37454400    2.10085000    0.07530000    0.24360000   10.00000000
    0.16030000    0.22530400    0.35316600    2.09367000    0.07270000    0.24090000   10.00000000
    0.15770000    0.22785500    0.36315100    2.10019000    0.07250000    0.24370000   10.00000000
    0.15370000    0.21813100    0.35272200    2.09302000    0.06900000    0.23360000   10.00000000
    0.20840000    0.26326900    0.28884800    2.10645000    0.08540000    0.28540000   10.00000000
    0.19370000    0.23275700    0.26077900    2.09918000    0.07840000    0.24860000   10.00000000
    0.19740000    0.23995900    0.26367900    2.10529000    0.07800000    0.25670000   10.00000000
    0.19660000    0.22688700    0.23986100    2.09801000    0.08410000    0.24330000   10.00000000
    0.21210000    0.24577500    0.23734200    2.12235000    0.10500000    0.26290000   10.00000000
    0.18470000    0.23005300    0.29437800    2.11530000    0.09210000    0.25010000   10.00000000
    0.19950000    0.23387800    0.27327800    2.12072000    0.08260000    0.26150000   10.00000000
    0.18190000    0.21484400    0.28036600    2.11390000    0.08060000    0.24010000   10.00000000
    0.18070000    0.26354100    0.35613800    2.09313000    0.08020000    0.28020000   10.00000000
    0.18870000    0.25340600    0.31185500    2.08551000    0.08560000    0.27150000   10.00000000
    0.14980000    0.21649700    0.36807700    2.09206000    0.06560000    0.23150000   10.00000000
    0.16390000    0.22644900    0.33865900    2.10003000    0.07250000    0.24220000   10.00000000
    0.20720000    0.26701400    0.28786600    2.10208000    0.09710000    0.28500000   10.00000000
    0.17350000    0.23444100    0.32475800    2.09344000    0.07160000    0.25040000   10.00000000
    0.19690000    0.24825700    0.29273700    2.10598000    0.08250000    0.26950000   10.00000000
    0.16890000    0.21634900    0.30275300    2.09756000    0.07050000    0.23220000   10.00000000
    0.21460000    0.27433100    0.28163800    2.10532000    0.08430000    0.29230000   10.00000000
    0.19230000    0.21728700    0.24009100    2.09821000    0.08210000    0.23510000   10.00000000
    0.17010000    0.21357000    0.29592100    2.11301000    0.07730000    0.22980000   10.00000000
    0.16420000    0.20057100    0.28886400    2.11491000    0.07030000    0.21830000   10.00000000
    0.14650000    0.17370000    0.28749900    2.10611000    0.06670000    0.18840000   10.00000000
    0.14590000    0.20625400    0.36065200    2.09298000    0.06420000    0.22140000   10.00000000
    0.17710000    0.23577200    0.31062800    2.08435000    0.07980000    0.25270000   10.00000000
    0.15290000    0.22131700    0.36462000    2.09238000    0.06870000    0.23700000   10.00000000
    0.21620000    0.27783000    0.28353400    2.10081000    0.10080000    0.29620000   10.00000000
    0.18960000    0.23939600    0.28693300    2.09350000    0.08280000    0.25630000   10.00000000
    0.18810000    0.23790400    0.29624900    2.10466000    0.08080000    0.25730000   10.00000000
    0.14740000    0.18485500    0.31832200    2.09759000    0.06350000    0.20250000   10.00000000
    0.21170000    0.26783100    0.27903000    2.10498000    0.08660000    0.28520000   10.00000000
    0.18740000    0.21935800    0.25161100    2.09640000    0.07960000    0.23490000   10.00000000
    0.17560000    0.21356500    0.29755800    2.11116000    0.07860000    0.23690000   10.00000000
    0.17650000    0.21068100    0.29186700    2.10425000    0.07390000    0.23620000   10.00000000
    0.15020000    0.18256000    0.31097200    2.11292000    0.07040000    0.20240000   10.00000000
    0.13390000    0.16244500    0.32495400    2.10468000    0.06090000    0.18170000   10.00000000
    0.14460000    0.20807400    0.37448500    2.08774000    0.07410000    0.22270000   10.00000000
    0.19220000    0.27153300    0.33616800    2.09247000    0.09140000    0.28830000   10.00000000
    0.16330000    0.23021500    0.34919300    2.08529000    0.07550000    0.24640000   10.00000000
    0.14570000    0.20220300    0.34900300    2.09182000    0.06530000    0.21680000   10.00000000
    0.17350000    0.22868000    0.30646300    2.08354000    0.08530000    0.24560000   10.00000000
    0.20790000    0.27669600    0.30291300    2.10033000    0.08860000    0.29410000   10.00000000
    0.19410000    0.23987100    0.27309200    2.09323000    0.08780000    0.25620000   10.00000000
    0.20380000    0.25121200    0.27167200    2.10439000    0.08780000    0.26910000   10.00000000
    0.16460000    0.20575800    0.30654300    2.09710000    0.07380000    0.22540000   10.00000000
    0.20430000    0.25507700    0.27402300    2.10313000    0.08460000    0.27210000   10.00000000
    0.17160000    0.20428400    0.26824400    2.09608000    0.07230000    0.21960000   10.00000000
    0.23130000    0.28312600    0.25611200    2.10971000    0.07290000    0.30190000   10.00000000
    0.18970000    0.23389800    0.27405600    2.10261000    0.06860000    0.25160000   10.00000000
    0.17520000    0.20792800    0.28346700    2.11327000    0.07590000    0.22940000   10.00000000
    0.18290000    0.22013900    0.26816700    2.10631000    0.08320000    0.23680000   10.00000000
    0.17460000    0.21023800    0.29167300    2.10992000    0.07820000    0.23250000   10.00000000
    0.15610000    0.19322600    0.31331200    2.10286000    0.06490000    0.21230000   10.00000000
    0.16190000    0.20734400    0.32776700    2.10886000    0.07330000    0.22990000   10.00000000
    0.15700000    0.19825800    0.32666200    2.10108000    0.07080000    0.22200000   10.00000000
    0.17620000    0.24492600    0.33871400    2.07937000    0.08730000    0.26100000   10.00000000
    0.17560000    0.24026400    0.32849400    2.09257000    0.08050000    0.25670000   10.00000000
    0.16560000    0.23154000    0.34277800    2.08543000    0.07580000    0.24720000   10.00000000
    0.21410000    0.26657100    0.26890700    2.08790000    0.10050000    0.28600000   10.00000000
    0.24920000    0.29700100    0.23851700    2.10052000    0.10460000    0.31630000   10.00000000
    0.19440000    0.24013400    0.27265700    2.09189000    0.08490000    0.25710000   10.00000000
    0.17070000    0.20867500    0.29101100    2.09675000    0.07860000    0.22680000   10.00000000
    0.18910000    0.23720800    0.28265300    2.10316000    0.07920000    0.25320000   10.00000000
    0.18210000    0.22573100    0.28021200    2.09605000    0.07700000    0.24200000   10.00000000
    0.20520000    0.24597100    0.25585900    2.09881000    0.08470000    0.26320000   10.00000000
    0.13030000    0.15078400    0.29409100    2.11091000    0.06520000    0.16400000   10.00000000
    0.15390000    0.19277900    0.32228200    2.10838000    0.05680000    0.21380000   10.00000000
    0.17110000    0.21507600    0.31311400    2.10144000    0.05790000    0.23920000   10.00000000
    0.18060000    0.21947300    0.29235300    2.11206000    0.07960000    0.24220000   10.00000000
    0.16190000    0.20410200    0.31979000    2.10514000    0.07310000    0.22470000   10.00000000
    0.16970000    0.20918400    0.30640600    2.11037000    0.07850000    0.23220000   10.00000000
    0.16860000    0.20079000    0.28998100    2.10222000    0.07890000    0.22230000   10.00000000
    0.17450000    0.21453500    0.29503700    2.10849000    0.07920000    0.23380000   10.00000000
    0.15650000    0.19482900    0.31989200    2.10040000    0.06620000    0.21730000   10.00000000
    0.17390000    0.21528100    0.28986900    2.10686000    0.07300000    0.23380000   10.00000000
    0.17180000    0.21503300    0.31013700    2.09983000    0.07960000    0.23710000   10.00000000
    0.19210000    0.23236100    0.26627100    2.11083000    0.08670000    0.24950000   10.00000000
    0.18750000    0.25254000    0.31410900    2.08486000    0.08300000    0.27010000   10.00000000
    0.14470000    0.20714100    0.36214900    2.09237000    0.06580000    0.22210000   10.00000000
    0.15750000    0.21253700    0.32716200    2.08377000    0.07420000    0.22820000   10.00000000
    0.19860000    0.25691200    0.28794000    2.09170000    0.10300000    0.27670000   10.00000000
    0.18270000    0.22495100    0.27776900    2.09478000    0.09310000    0.24090000   10.00000000
    0.17880000    0.23897400    0.31477000    2.08749000    0.08470000    0.25620000   10.00000000
    0.22990000    0.27971400    0.25389400    2.09158000    0.10200000    0.29820000   10.00000000
    0.17430000    0.21366900    0.28933300    2.09508000    0.08060000    0.23190000   10.00000000
    0.17550000    0.20201900    0.25107200    2.08776000    0.08090000    0.21700000   10.00000000
    0.23160000    0.28420900    0.25508700    2.09420000    0.10010000    0.30180000   10.00000000
    0.24160000    0.29306800    0.24745200    2.10530000    0.09690000    0.31140000   10.00000000
    0.20250000    0.24689800    0.26772000    2.09811000    0.08590000    0.26410000   10.00000000
    0.14120000    0.16762000    0.30363900    2.10869000    0.07420000    0.18220000   10.00000000
    0.15920000    0.19334900    0.29541700    2.10153000    0.07010000    0.20860000   10.00000000
    0.18220000    0.21598100    0.27873900    2.10379000    0.08240000    0.23840000   10.00000000
    0.18750000    0.22199300    0.27637700    2.10902000    0.08460000    0.24470000   10.00000000
    0.18330000    0.22725600    0.28139600    2.10195000    0.08230000    0.24440000   10.00000000
    0.18020000    0.21888000    0.29303800    2.10791000    0.08260000    0.24190000   10.00000000
    0.16890000    0.21128100    0.29934800    2.10031000    0.07270000    0.22920000   10.00000000
    0.17920000    0.21979900    0.29155500    2.10728000    0.07760000    0.23950000   10.00000000
    0.17150000    0.21010100    0.30026800    2.09898000    0.07190000    0.23130000   10.00000000
    0.16380000    0.20528500    0.31794800    2.10540000    0.06900000    0.22830000   10.00000000
    0.17400000    0.21399600    0.29944600    2.09734000    0.08060000    0.23500000   10.00000000
    0.16680000    0.19257000    0.27161100    2.10241000    0.08930000    0.21050000   10.00000000
    0.16540000    0.20057600    0.29860200    2.09552000    0.07500000    0.22060000   10.00000000
    0.17980000    0.21003500    0.27803800    2.10050000    0.07650000    0.23420000   10.00000000
    0.17490000    0.20729200    0.27066200    2.10056000    0.07920000    0.22500000   10.00000000
    0.16420000    0.22910900    0.34373200    2.08467000    0.07410000    0.24510000   10.00000000
    0.15510000    0.22223800    0.36081800    2.09114000    0.07250000    0.23800000   10.00000000
    0.17570000    0.23965900    0.32779900    2.08884000    0.08270000    0.25560000   10.00000000
    0.20540000    0.27476100    0.30550600    2.08810000    0.09060000    0.29310000   10.00000000
    0.16190000    0.21579000    0.32174600    2.08051000    0.07660000    0.23190000   10.00000000
    0.18020000    0.22696600    0.28699300    2.09481000    0.09500000    0.24340000   10.00000000
    0.17960000    0.24005200    0.31595100    2.08749000    0.08430000    0.25680000   10.00000000
    0.18760000    0.25098800    0.31303100    2.08651000    0.08270000    0.26840000   10.00000000
    0.23700000    0.28091600    0.23898700    2.09109000    0.09920000    0.29970000   10.00000000
    0.17450000    0.20704400    0.27714200    2.09381000    0.07480000    0.22660000   10.00000000
    0.16120000    0.18089900    0.25732000    2.08670000    0.07590000    0.19750000   10.00000000
    0.25490000    0.31561500    0.25331000    2.10458000    0.09840000    0.33410000   10.00000000
    0.19460000    0.23913200    0.27647900    2.09755000    0.08720000    0.25600000   10.00000000
    0.11880000    0.13592300    0.31637600    2.10750000    0.06150000    0.15100000   10.00000000
    0.15970000    0.19395000    0.29152500    2.09991000    0.06800000    0.20880000   10.00000000
    0.19300000    0.23226600    0.27953400    2.09717000    0.08570000    0.25560000   10.00000000
    0.17030000    0.20721000    0.30033200    2.10134000    0.07500000    0.22990000   10.00000000
    0.17600000    0.21473400    0.29610800    2.09374000    0.07630000    0.23670000   10.00000000
